Table 1,"Sensitivity Analysis 1 (Geographical Attribution Boundary): water, carbon, and water scarcity footprints for six geographical attribution method for each subbasin (8-digit Hydrologic Unit Code) in the CONUS. ",Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22
,Water Footprint (m3 water),,,,,,Carbon Footprint (Tons of CO2_eq),,,,,,Water Scarcity Footprint (m3 eq_water),,,,,,,,,
HUC8 Subbasin,PCA,PCA_NT,HUC4,Inter-connection,eGRID,State,PCA,PCA_NT,HUC4,Inter-connection,eGRID,State,PCA,PCA_NT,HUC4,Inter-connection,eGRID,State,WF_Coefficient of Variation,CF_Coefficient of  Variation,Characterization Factor,Region
1080101,6260.815601919559,6287.184833563819,6298.058128620899,6014.211048832341,6053.114356000434,6353.104694248581,28.03725781414628,29.12357206147039,29.57151136797789,17.87806762280227,15.977477312088013,10.389866828918457,1115.5033649507818,1120.20162928256,1122.1389483150126,1071.5652862287964,1078.4967745224967,1131.9467166779455,0.022736424500089843,0.3735094750767475,0.1781722120371617,Northeast
1080102,13238.113174125381,13610.904750685368,13764.624542805788,9751.773436491534,10301.763872627282,15353.95345718453,0,0,0,0,374.7265188694,0,3445.3712687105553,3542.3945657773556,3582.4019103465976,2538.011238847301,2681.152577934159,3996.043046821716,0.1719576540158242,2.449489742783178,0.26026150580467333,Northeast
1080103,422455.4983505856,438470.5439732577,445074.3130461357,272683.0961156425,296310.566478643,224596.5540452719,244.0720320294757,253.5286959987028,257.4281307255183,155.6334903499762,4253.301683425903,184.7775592803955,42245.54983505856,43847.05439732577,44507.43130461357,27268.309611564255,29631.0566478643,22459.65540452719,0.27618577798707106,1.8480712177442777,0.1,Northeast
1080104,272252.6181341327,282533.28120679007,286772.490163634,176108.0525026629,191275.41872716698,330903.9069981719,129.6860045103125,134.7107382168668,136.782676182739,82.69479040124187,679.1804208755493,48.05820846557617,27225.26181341327,28253.32812067901,28677.249016363403,17610.80525026629,19127.541872716698,33090.39069981719,0.23440729502636903,1.171612080471934,0.1,Northeast
1080105,5726.605245237983,5726.621478233817,5726.628171874183,5726.453434569512,5726.477383588267,5678.292755682661,0,0,0,0,10.059454917907715,0,1474.481719220713,1474.4858988794429,1474.4876223525885,1474.442631131722,1474.4487975058364,1462.0422582121862,0.0034456507217165305,2.449489742783178,0.25747919684997206,Northeast
1080106,63916.95951668848,65814.18035175608,66596.49521805295,46174.18633120383,48973.21232892981,69630.46193003743,106.3125469316721,110.4316671097845,112.1301773157858,67.79061332587914,889.4405561089516,57.11306190490723,6391.6959516688485,6581.418035175608,6659.649521805295,4617.418633120384,4897.321232892981,6963.046193003744,0.16581484243525071,1.4602356507730856,0.1,Northeast
1080107,513125.3981075098,532617.7496808285,540655.3782652465,330833.2967218553,359590.9393758219,625271.1617604755,0,0,0,0,1633.4572114944458,0,123345.43987434923,128031.02489482159,129963.11564095916,79525.9378306753,86438.71996148628,150303.11649460034,0.23630117903586584,2.4494897427831783,0.24038069510740911,Northeast
1080201,567023.1676119153,587466.2350093905,595895.889186778,375839.9899108012,406000.2517322774,827764.0837991312,1459.616381343729,1516.169774731628,1539.489442937419,930.7301213974916,2821.6966247558594,2181.6357040405273,56702.31676119153,58746.62350093905,59589.5889186778,37583.998991080116,40600.02517322774,82776.40837991313,0.28950772164377303,0.3799212933548711,0.1,Northeast
1080202,14255.240126091143,14283.347606941741,14294.937665261332,13992.379499468449,14033.8472970897,14499.82133473177,276.6143508598374,287.3318793836768,291.7512288548531,176.3842278332422,246.1017816066742,413.4454345703125,3914.128686804383,3921.846290726731,3925.0286278427093,3841.9538016256943,3853.3398108975316,3981.284505754174,0.013164239800807635,0.274161326172258,0.2745747284635644,Northeast
1080203,230712.6896901103,239108.59984402798,242570.6350526329,152194.2975276284,164581.0320400342,294428.3006159838,0,0,0,0,2277.037272453308,0,47421.83432216888,49147.571475325414,49859.17542004339,31282.773270201473,33828.80432132826,60518.25805647232,0.241539536941771,2.4494897427831783,0.2055449762467125,Northeast
1080204,68947.34762556216,70391.26220275115,70986.65722399416,55443.8859469082,57574.13581837533,87119.45610230029,7020.893156576684,7292.92033967308,7405.090154298582,4476.90011119476,3619.484825670719,10493.874423980713,17889.35968643645,18264.00364472334,18418.487262401777,14385.696510104337,14938.419819775669,22604.368979713214,0.16620891021038253,0.36323508549978606,0.2594640737101247,Northeast
1080205,210219.69058104954,212807.0841439419,213873.9902266697,186022.435164367,189839.69339547143,179360.2112093102,44183.27646284407,45895.17436074873,46601.07171879955,28173.63986292347,16988.207639992237,23361.83046002643,21021.969058104954,21280.70841439419,21387.39902266697,18602.2435164367,18983.969339547144,17936.02112093102,0.07716206529447708,0.37904301993913336,0.1,Northeast
1080206,17118.797973840457,17131.73464521285,17137.069053389252,16997.814469077624,17016.900322883397,17142.11922039731,290.2087196168933,301.452967143071,306.0895080440871,185.0527304927758,305.54606533050537,433.76446533203125,3823.081165366091,3825.970266852183,3827.161581537872,3796.062343186779,3800.3247200383125,3828.2894176394466,0.0038226655162872554,0.26007530551252467,0.22332649589113734,Northeast
