Table 3,"Water footprint, carbon footprint, and water scarcity footprint of a hypothetical 1 MW data center placed within each US subbasin.",Unnamed: 2,Unnamed: 3
HUC8,WSF_1MW_DC,WF_1MW_DC,CF_1MW_DC
3150105,1.123940408466723,8.20322743967071,0.46024164316972976
3150106,1.3389497573908156,9.126641611745285,0.5160005917956808
3150107,1.3389497573908156,9.126641611745285,0.5160005917956808
3150108,1.7038645354552944,9.270213150593904,0.5138833128722825
3150109,1.4397553816754767,9.126641611745285,0.5160005917956808
3150110,1.3802836861156167,9.270213150593904,0.5138833128722825
3150201,1.3389497573908156,9.126641611745285,0.5160005917956808
3150202,1.7137172849858138,9.270213150593904,0.5138833128722825
3150203,1.3389497573908156,9.126641611745285,0.5160005917956808
3150204,1.3621258025746266,9.270213150593904,0.5138833128722825
3160101,0.7737847997708063,6.597047864406951,0.37949252593484306
3160102,1.0148901012229292,6.597047864406951,0.37949252593484306
3160103,1.6471405570513498,9.270213150593904,0.5138833128722825
3160104,1.067340867114943,6.597047864406951,0.37949252593484306
3160105,1.6616459530858991,9.270213150593904,0.5138833128722825
3160106,1.3621258025746266,9.270213150593904,0.5138833128722825
3160107,1.694797283507801,9.270213150593904,0.5138833128722825
3160108,1.1195176092707186,6.597047864406951,0.37949252593484306
3160109,1.2108175708274593,8.20322743967071,0.46024164316972976
3160110,1.3752628309706982,8.20322743967071,0.46024164316972976
3160111,1.7011307139126577,9.270213150593904,0.5138833128722825
3160112,1.3621258025746266,9.270213150593904,0.5138833128722825
3160113,1.3621258025746266,9.270213150593904,0.5138833128722825
3160201,1.3621258025746266,9.270213150593904,0.5138833128722825
3160202,1.4857004203440074,8.20322743967071,0.46024164316972976
3160203,1.1387571459625534,7.465956010748142,0.6122537120125064
3160204,1.1437803437579228,7.494550589660921,0.6122626125525766
3160205,,,
3170001,1.4656328379902566,7.494550589660921,0.6122626125525766
3170002,1.2828712026750106,7.494550589660921,0.6122626125525766
3170003,1.1437803437579228,7.494550589660921,0.6122626125525766
3170004,1.4782806486766344,7.494550589660921,0.6122626125525766
3170005,1.2288235295293377,7.494550589660921,0.6122626125525766
3170006,1.1437803437579228,7.494550589660921,0.6122626125525766
3170007,1.4741253541773756,7.494550589660921,0.6122626125525766
3170008,1.4187543655334791,7.494550589660921,0.6122626125525766
3170009,1.4242999523591653,7.494550589660921,0.6122626125525766
3180001,1.4746362908658757,8.20322743967071,0.46024164316972976
3180002,1.1190101964503862,6.842553633785157,0.6483860322405153
3180003,1.0636071297645033,6.842553633785157,0.6483860322405153
3180004,1.3621258025746266,9.270213150593904,0.5138833128722825
3180005,1.3560759030856364,6.842553633785157,0.6483860322405153
4010101,1.702323816454491,6.842553633785157,0.6483860322405153
4010102,1.7759522428962042,6.842553633785157,0.6483860322405153
4010201,1.6691737643006053,6.842553633785157,0.6483860322405153
4010202,1.8319515957216834,6.842553633785157,0.6483860322405153
4010301,1.7053480666985061,6.842553633785157,0.6483860322405153
4010302,1.6397405189199463,6.842553633785157,0.6483860322405153
4020101,1.6015522037444292,6.842553633785157,0.6483860322405153
4020102,1.7158352602483307,6.842553633785157,0.6483860322405153
4020103,1.4056548987122586,6.842553633785157,0.6483860322405153
4020104,1.743707861604708,6.842553633785157,0.6483860322405153
